session_id,customer_id,vehicle_id,station_id,charger_id,charger_type,start_time,end_time,initial_soc,target_soc,energy_consumed_kwh,charging_duration_minutes,station_utilization,queue_length,cost_inr,payment_method,date,hour,day_of_week,month,is_weekend,is_peak_hour,soc_gap,customer_segment,station_name,city,total_chargers,customer_type,customer_city,vehicle_type,vehicle_model,battery_capacity_kwh
43636,CU02848,V00603,S014,C0092,AC,2025-11-22 06:54:00,2025-11-22 15:04:31.562111421,18,71,53.0,490.5,0.34,3,636.0,UPI,2025-11-22,6,Saturday,November,1,0,53,Regular,Lajpat Nagar,Delhi,6,Individual,Gurgaon,SUV,Hyundai Ioniq 5,100
56279,CU00440,V04657,S006,C0036,AC,2025-08-01 10:23:00,2025-08-01 12:01:15.399502635,57,100,32.25,98.3,0.46,1,387.0,UPI,2025-08-01,10,Friday,August,0,0,43,Regular,Karol Bagh,Delhi,9,Individual,Ghaziabad,SUV,Hyundai Ioniq 5,75
11299,CU00060,V02878,S014,C0093,DC,2025-11-12 09:56:00,2025-11-12 11:24:38.086720163,58,100,42.0,88.6,0.29,4,672.0,Debit Card,2025-11-12,9,Wednesday,November,0,1,42,Regular,Lajpat Nagar,Delhi,6,Individual,Ghaziabad,SUV,Hyundai Ioniq 5,100
47541,CU02741,V04935,S005,C0027,DC,2025-12-07 02:08:00,2025-12-07 02:40:41.940706975,17,71,16.2,32.7,0.3,3,259.2,Wallet,2025-12-07,2,Sunday,December,1,0,54,Regular,Rajouri Garden,Delhi,9,Fleet,Faridabad,Hatchback,Tata Tiago EV,30
39657,CU01464,V00796,S014,C0092,AC,2025-07-17 19:52:00,2025-07-17 21:13:54.679684059,20,42,8.8,81.9,0.27,2,105.6,UPI,2025-07-17,19,Thursday,July,0,1,22,Regular,Lajpat Nagar,Delhi,6,Individual,Faridabad,Hatchback,Tata Tiago EV,40
25592,CU02945,V06577,S017,C0113,DC,2025-04-14 23:55:00,2025-04-15 00:53:56.656783405,35,82,18.8,58.9,0.88,4,300.8,Credit Card,2025-04-14,23,Monday,April,0,0,47,Regular,Udyog Vihar,Delhi,5,Individual,Gurgaon,Hatchback,Tata Tiago EV,40
34671,CU02557,V05358,S013,C0083,DC_FAST,2025-08-19 11:21:00,2025-08-19 11:42:42.815608375,39,79,12.0,21.7,0.65,5,240.0,Wallet,2025-08-19,11,Tuesday,August,0,0,40,Regular,Indirapuram,Noida,8,Individual,Gurgaon,Hatchback,Tata Tiago EV,30
46259,CU00200,V03910,S015,C0098,DC,2025-06-05 09:34:00,2025-06-05 10:22:09.303257653,33,78,18.0,48.2,0.84,1,288.0,Debit Card,2025-06-05,9,Thursday,June,0,1,45,Regular,Sector 29,Delhi,8,Individual,Delhi,Hatchback,MG Comet,40
30409,CU00424,V06407,S014,C0093,DC,2025-03-11 20:39:00,2025-03-11 21:42:58.276789505,10,72,24.8,64.0,0.74,3,396.8,Wallet,2025-03-11,20,Tuesday,March,0,1,62,Regular,Lajpat Nagar,Delhi,6,Fleet,Delhi,Hatchback,MG Comet,40
47267,CU03046,V03147,S006,C0038,DC_FAST,2025-07-03 02:43:00,2025-07-03 02:58:31.308815984,15,42,21.6,15.5,0.86,3,432.0,UPI,2025-07-03,2,Thursday,July,0,0,27,Regular,Karol Bagh,Delhi,9,Individual,Noida,Commercial Van,Tata Ace EV,80
44273,CU01397,V06870,S018,C0117,AC,2025-01-01 17:48:00,2025-01-01 22:42:46.899898729,19,81,46.5,294.8,0.48,5,558.0,Wallet,2025-01-01,17,Wednesday,January,0,0,62,Regular,Sector 137,Gurgaon,7,Individual,Gurgaon,SUV,Hyundai Ioniq 5,75
48302,CU03230,V03410,S014,C0094,DC_FAST,2025-12-19 20:16:00,2025-12-19 20:24:00.000000000,52,91,1.17,8.0,0.52,2,23.4,UPI,2025-12-19,20,Friday,December,0,1,39,Regular,Lajpat Nagar,Delhi,6,Fleet,Faridabad,Two-Wheeler,Ola S1,3
42651,CU01786,V02414,S017,C0109,DC,2025-10-02 12:54:00,2025-10-02 13:38:14.798312603,6,39,26.4,44.2,0.76,4,422.4,UPI,2025-10-02,12,Thursday,October,0,0,33,Regular,Udyog Vihar,Delhi,5,Individual,Noida,Commercial Van,Tata Ace EV,80
24158,CU03529,V07244,S003,C0016,DC_FAST,2025-09-26 16:03:00,2025-09-26 16:57:46.051228531,57,100,51.6,54.8,0.77,1,1032.0,Debit Card,2025-09-26,16,Friday,September,0,0,43,Regular,Sector 18,Noida,7,Fleet,Faridabad,Commercial Van,Mahindra Treo,120
48527,CU03657,V02158,S010,C0066,AC,2025-12-20 17:19:00,2025-12-21 03:58:18.958259812,43,100,19.2,639.3,0.29,4,820.8,UPI,2025-12-20,17,Saturday,December,1,0,57,Regular,Saket,Noida,7,Individual,Delhi,Commercial Van,Mahindra Treo,120
69329,CU02525,V01475,S006,C0038,DC_FAST,2025-12-10 06:10:00,2025-12-10 06:18:00.000000000,38,95,1.14,8.0,0.29,2,22.8,UPI,2025-12-10,6,Wednesday,December,0,0,57,Regular,Karol Bagh,Delhi,9,Individual,Delhi,Two-Wheeler,Ather 450X,2
61358,CU02302,V05272,S003,C0014,AC,2025-12-15 09:13:00,2025-12-15 10:57:34.752578410,26,56,16.5,104.6,0.55,4,198.0,UPI,2025-12-15,9,Monday,December,0,1,30,Power User,Sector 18,Noida,7,Individual,Delhi,Sedan,MG5,55
26371,CU00809,V04882,S010,C0070,AC,2025-03-23 19:59:00,2025-03-23 21:18:52.651386008,41,79,13.3,79.9,0.48,3,159.6,UPI,2025-03-23,19,Sunday,March,1,1,38,Regular,Saket,Noida,7,Individual,Delhi,Hatchback,Tata Tiago EV,35
63334,CU04870,V00626,S002,C0008,AC,2025-12-23 17:09:00,2025-12-23 22:30:12.502154320,12,69,31.35,321.2,0.64,7,376.2,UPI,2025-12-23,17,Tuesday,December,0,0,57,Regular,Cyber Hub,Ghaziabad,5,Individual,Delhi,Sedan,BYD Seal,55
20161,CU02487,V03626,S012,C0079,DC,2025-02-06 11:20:00,2025-02-06 11:46:58.796407835,42,82,12.0,27.0,0.23,2,192.0,Debit Card,2025-02-06,11,Thursday,February,0,0,40,Regular,Golf Course Road,Ghaziabad,6,Individual,Delhi,Hatchback,MG Comet,30
63499,CU04281,V03873,S016,C0106,DC_FAST,2025-10-24 05:57:00,2025-10-24 06:22:47.445308062,51,100,40.18,25.8,0.44,7,803.6,UPI,2025-10-24,5,Friday,October,0,0,49,Regular,Greater Kailash,Delhi,4,Fleet,Gurgaon,SUV,Tata Nexon EV,82
54949,CU04412,V06809,S006,C0038,DC_FAST,2025-06-09 14:11:00,2025-06-09 14:28:06.755984308,53,100,38.54,17.1,0.38,2,770.8,UPI,2025-06-09,14,Monday,June,0,0,47,Regular,Karol Bagh,Delhi,9,Fleet,Noida,SUV,Mahindra XUV400,82
45088,CU01873,V06161,S005,C0026,AC,2025-03-26 18:00:00,2025-03-26 21:29:28.644543819,25,80,22.0,209.5,0.4,1,264.0,Wallet,2025-03-26,18,Wednesday,March,0,1,55,Regular,Rajouri Garden,Delhi,9,Individual,Ghaziabad,Hatchback,MG Comet,40
28101,CU04135,V06855,S015,C0102,AC,2025-05-10 17:24:00,2025-05-10 21:58:08.557641513,48,100,42.64,274.1,0.7,1,511.68,Wallet,2025-05-10,17,Saturday,May,1,0,52,Regular,Sector 29,Delhi,8,Individual,Noida,SUV,Tata Nexon EV,82
31109,CU01668,V05934,S012,C0080,DC_FAST,2025-11-17 08:00:00,2025-11-17 08:19:33.570611443,55,94,15.6,19.6,0.22,2,312.0,Credit Card,2025-11-17,8,Monday,November,0,1,39,Regular,Golf Course Road,Ghaziabad,6,Individual,Delhi,Hatchback,MG Comet,40
14969,CU02581,V06259,S004,C0019,AC,2025-03-07 18:16:00,2025-03-07 19:15:13.199011587,34,87,21.2,59.2,0.29,2,254.4,UPI,2025-03-07,18,Friday,March,0,1,53,Regular,DLF Phase 3,Gurgaon,7,Individual,Gurgaon,Hatchback,Tata Tiago EV,40
22168,CU04975,V01965,S010,C0069,AC,2025-02-05 17:27:00,2025-02-05 19:11:57.786042522,23,69,16.1,105.0,0.94,2,193.2,Wallet,2025-02-05,17,Wednesday,February,0,0,46,Regular,Saket,Noida,7,Individual,Faridabad,Hatchback,MG Comet,35
23581,CU03258,V01024,S017,C0111,DC,2025-09-14 19:32:00,2025-09-14 19:57:42.165383972,54,77,12.65,25.7,0.2,4,202.4,UPI,2025-09-14,19,Sunday,September,1,1,23,Regular,Udyog Vihar,Delhi,5,Individual,Gurgaon,Sedan,MG5,55
43877,CU04552,V07914,S019,C0124,DC,2025-10-25 00:34:00,2025-10-25 00:42:00.000000000,56,100,1.76,8.0,0.3,3,28.16,UPI,2025-10-25,0,Saturday,October,1,0,44,Regular,Nehru Place,Gurgaon,4,Individual,Faridabad,Two-Wheeler,Ola S1,4
69840,CU00587,V07840,S013,C0086,AC,2025-08-24 16:01:00,2025-08-24 20:16:53.734068305,58,100,23.1,255.9,0.79,4,277.2,Credit Card,2025-08-24,16,Sunday,August,1,0,42,Regular,Indirapuram,Noida,8,Individual,Gurgaon,Sedan,BYD Seal,55
66748,CU04012,V07381,S004,C0021,AC,2025-05-12 15:44:00,2025-05-12 18:57:20.026891803,34,60,19.5,193.3,0.58,0,234.0,Credit Card,2025-05-12,15,Monday,May,0,0,26,Regular,DLF Phase 3,Gurgaon,7,Individual,Noida,SUV,Tata Nexon EV,75
30956,CU01415,V01952,S020,C0125,DC_FAST,2025-08-13 17:51:00,2025-08-13 17:59:00.000000000,32,78,27.6,8.0,0.48,0,552.0,Debit Card,2025-08-13,17,Wednesday,August,0,0,46,Regular,Sohna Road,Delhi,7,Individual,Gurgaon,Sedan,BYD Seal,60
40078,CU02257,V02596,S014,C0094,DC_FAST,2025-03-28 21:08:00,2025-03-28 21:23:20.840891193,21,63,33.6,15.3,0.33,1,672.0,UPI,2025-03-28,21,Friday,March,0,0,42,Regular,Lajpat Nagar,Delhi,6,Individual,Gurgaon,Commercial Van,Mahindra Treo,80
27041,CU03499,V06320,S019,C0124,DC,2025-10-11 14:58:00,2025-10-11 15:13:08.286963445,23,43,6.0,15.1,0.54,7,96.0,Credit Card,2025-10-11,14,Saturday,October,1,0,20,Regular,Nehru Place,Gurgaon,4,Fleet,Faridabad,Hatchback,Tata Tiago EV,30
33805,CU02702,V02662,S018,C0116,AC,2025-12-30 19:50:00,2025-12-30 22:18:41.575816548,45,100,22.0,148.7,0.67,3,264.0,Credit Card,2025-12-30,19,Tuesday,December,0,1,55,Regular,Sector 137,Gurgaon,7,Individual,Gurgaon,Hatchback,Tata Tiago EV,40
26110,CU02016,V00625,S020,C0128,DC,2025-09-02 10:39:00,2025-09-02 11:22:01.870910975,46,100,21.6,43.0,0.68,2,345.6,Wallet,2025-09-02,10,Tuesday,September,0,0,54,Regular,Sohna Road,Delhi,7,Individual,Faridabad,Hatchback,Tata Tiago EV,40
41130,CU00996,V05282,S007,C0048,AC,2025-10-09 13:37:00,2025-10-09 13:59:30.621089035,21,87,1.98,22.5,0.4,3,23.76,UPI,2025-10-09,13,Thursday,October,0,0,66,Regular,MG Road,Delhi,9,Individual,Ghaziabad,Two-Wheeler,Ola S1,3
55229,CU04207,V03047,S008,C0055,AC,2025-01-05 16:07:00,2025-01-05 17:00:22.995981216,16,49,13.2,53.4,0.74,2,158.4,UPI,2025-01-05,16,Sunday,January,1,0,33,Regular,Sector 62,Faridabad,6,Individual,Delhi,Hatchback,Tata Tiago EV,40
66834,CU00693,V02848,S007,C0046,DC_FAST,2025-10-25 10:51:00,2025-10-25 11:18:53.387512653,51,99,36.0,27.9,0.46,3,720.0,Wallet,2025-10-25,10,Saturday,October,1,0,48,Regular,MG Road,Delhi,9,Fleet,Gurgaon,SUV,Mahindra XUV400,75
19318,CU03722,V04191,S012,C0077,AC,2025-11-25 12:43:00,2025-11-25 13:09:59.196579338,48,100,2.08,27.0,0.8,4,24.96,UPI,2025-11-25,12,Tuesday,November,0,0,52,Regular,Golf Course Road,Ghaziabad,6,Individual,Ghaziabad,Two-Wheeler,Ather 450X,4
59140,CU01521,V05989,S001,C0003,DC,2025-11-08 14:03:00,2025-11-08 14:16:59.505403654,33,59,13.0,14.0,0.49,1,208.0,Credit Card,2025-11-08,14,Saturday,November,1,0,26,Regular,Connaught Place,Gurgaon,6,Individual,Delhi,Sedan,MG5,50
67814,CU01539,V04692,S001,C0006,AC,2025-12-05 16:19:00,2025-12-05 18:16:22.834099935,43,95,39.0,117.4,0.21,8,468.0,Debit Card,2025-12-05,16,Friday,December,0,0,52,Regular,Connaught Place,Gurgaon,6,Individual,Gurgaon,SUV,Hyundai Ioniq 5,75
35362,CU03753,V03220,S014,C0095,AC,2025-11-23 18:43:00,2025-11-23 20:50:33.583822765,21,65,22.0,127.6,0.28,2,264.0,UPI,2025-11-23,18,Sunday,November,1,1,44,Regular,Lajpat Nagar,Delhi,6,Individual,Ghaziabad,Sedan,MG5,50
10984,CU01903,V04241,S008,C0058,DC,2025-04-19 12:20:00,2025-04-19 13:16:56.176856840,18,84,49.5,56.9,0.48,1,792.0,Credit Card,2025-04-19,12,Saturday,April,1,0,66,Regular,Sector 62,Faridabad,6,Individual,Noida,SUV,Tata Nexon EV,75
16716,CU04369,V07376,S003,C0012,AC,2025-11-03 14:51:00,2025-11-03 15:08:31.879059574,45,100,1.1,17.5,0.95,0,13.2,Wallet,2025-11-03,14,Monday,November,0,0,55,Regular,Sector 18,Noida,7,Fleet,Gurgaon,Two-Wheeler,Ola S1,2
10132,CU03834,V04146,S001,C0003,DC,2025-08-22 20:09:00,2025-08-22 20:48:26.854309391,32,92,30.0,39.4,0.94,1,480.0,UPI,2025-08-22,20,Friday,August,0,1,60,Regular,Connaught Place,Gurgaon,6,Individual,Gurgaon,Sedan,MG5,50
69166,CU01659,V00018,S014,C0096,DC,2025-10-09 06:40:00,2025-10-09 07:53:35.371546181,46,88,31.5,73.6,0.62,3,504.0,UPI,2025-10-09,6,Thursday,October,0,0,42,Regular,Lajpat Nagar,Delhi,6,Individual,Delhi,SUV,Mahindra XUV400,75
35829,CU02553,V05288,S001,C0004,DC,2025-02-26 16:16:00,2025-02-26 16:24:00.000000000,12,54,0.84,8.0,0.5,1,13.44,Wallet,2025-02-26,16,Wednesday,February,0,0,42,Regular,Connaught Place,Gurgaon,6,Individual,Faridabad,Two-Wheeler,Ather 450X,2
25538,CU04985,V00605,S016,C0108,DC,2025-08-31 21:24:00,2025-08-31 22:17:20.730750934,46,75,20.3,53.3,0.42,1,324.8,UPI,2025-08-31,21,Sunday,August,1,0,29,Regular,Greater Kailash,Delhi,4,Individual,Faridabad,SUV,Mahindra XUV400,70
44302,CU02514,V04309,S003,C0012,AC,2025-07-13 20:28:00,2025-07-14 01:00:34.821026427,6,70,38.4,272.6,0.92,5,460.8,UPI,2025-07-13,20,Sunday,July,1,1,64,Regular,Sector 18,Noida,7,Individual,Delhi,Sedan,BYD Seal,60
51668,CU04827,V03505,S003,C0014,AC,2025-12-18 22:12:00,2025-12-18 22:21:42.576086756,10,53,1.29,9.7,0.39,3,15.48,Debit Card,2025-12-18,22,Thursday,December,0,0,43,Regular,Sector 18,Noida,7,Fleet,Delhi,Two-Wheeler,Ola S1,3
32997,CU04445,V06149,S017,C0110,AC,2025-07-28 17:19:00,2025-07-28 18:25:48.562285059,22,68,18.4,66.8,0.79,5,220.8,UPI,2025-07-28,17,Monday,July,0,0,46,Regular,Udyog Vihar,Delhi,5,Individual,Ghaziabad,Hatchback,MG Comet,40
14763,CU04082,V01014,S010,C0068,AC,2025-10-15 18:50:00,2025-10-15 19:47:58.936914280,10,34,19.2,58.0,0.76,3,230.4,UPI,2025-10-15,18,Wednesday,October,0,1,24,Regular,Saket,Noida,7,Individual,Delhi,Commercial Van,Tata Ace EV,80
41422,CU00066,V06818,S010,C0069,AC,2025-01-24 19:32:00,2025-01-24 22:23:58.015959945,43,100,28.5,172.0,0.47,3,342.0,Debit Card,2025-01-24,19,Friday,January,0,1,57,Regular,Saket,Noida,7,Individual,Noida,Sedan,MG5,50
13058,CU04753,V03089,S002,C0009,AC,2025-01-30 07:43:00,2025-01-30 14:06:32.538924221,45,81,36.0,383.5,0.86,6,432.0,UPI,2025-01-30,7,Thursday,January,0,0,36,Regular,Cyber Hub,Ghaziabad,5,Individual,Ghaziabad,SUV,Mahindra XUV400,100
52045,CU03075,V07159,S014,C0091,AC,2025-06-23 11:22:00,2025-06-23 12:21:43.138293353,18,47,15.95,59.7,0.47,4,191.4,Credit Card,2025-06-23,11,Monday,June,0,0,29,Regular,Lajpat Nagar,Delhi,6,Individual,Delhi,Sedan,MG5,55
30066,CU03467,V05323,S005,C0027,DC,2025-07-15 15:29:00,2025-07-15 17:00:19.999126833,31,88,34.2,91.3,0.88,3,547.2,UPI,2025-07-15,15,Tuesday,July,0,0,57,Regular,Rajouri Garden,Delhi,9,Fleet,Ghaziabad,Sedan,MG5,60
42850,CU01899,V05234,S003,C0014,AC,2025-12-19 20:44:00,2025-12-20 01:37:04.426372404,15,71,42.0,293.1,0.86,5,504.0,UPI,2025-12-19,20,Friday,December,0,1,56,Regular,Sector 18,Noida,7,Individual,Noida,SUV,Tata Nexon EV,75
14405,CU02797,V05195,S002,C0011,DC,2025-04-03 05:08:00,2025-04-03 05:16:00.000000000,11,80,1.38,8.0,0.86,2,22.08,UPI,2025-04-03,5,Thursday,April,0,0,69,Regular,Cyber Hub,Ghaziabad,5,Individual,Gurgaon,Two-Wheeler,Ather 450X,2
44101,CU03408,V07992,S020,C0129,AC,2025-09-08 09:16:00,2025-09-08 15:26:04.425706001,6,36,36.0,370.1,0.82,1,432.0,Wallet,2025-09-08,9,Monday,September,0,1,30,Regular,Sohna Road,Delhi,7,Fleet,Gurgaon,Commercial Van,Tata Ace EV,120
37236,CU00452,V05718,S008,C0058,DC,2025-11-30 09:20:00,2025-11-30 10:10:43.613497918,23,68,36.0,50.7,0.27,3,576.0,Wallet,2025-11-30,9,Sunday,November,1,1,45,Regular,Sector 62,Faridabad,6,Individual,Delhi,Commercial Van,Tata Ace EV,80
28310,CU04802,V05429,S014,C0092,AC,2025-10-08 14:15:00,2025-10-08 20:04:05.419917012,30,95,35.75,349.1,0.48,2,429.0,UPI,2025-10-08,14,Wednesday,October,0,0,65,Regular,Lajpat Nagar,Delhi,6,Individual,Gurgaon,Sedan,BYD Seal,55
50336,CU02109,V00443,S010,C0070,AC,2025-01-02 14:02:00,2025-01-02 21:06:53.862961222,23,76,63.6,424.9,0.79,4,763.2,UPI,2025-01-02,14,Thursday,January,0,0,53,Regular,Saket,Noida,7,Individual,Delhi,Commercial Van,Mahindra Treo,120
37425,CU02385,V05802,S005,C0027,DC,2025-11-16 12:50:00,2025-11-16 12:58:00.000000000,26,65,0.78,8.0,0.42,3,12.48,UPI,2025-11-16,12,Sunday,November,1,0,39,Regular,Rajouri Garden,Delhi,9,Individual,Noida,Two-Wheeler,Ather 450X,2
47477,CU01291,V05052,S011,C0073,AC,2025-09-12 14:40:00,2025-09-12 21:45:34.683956832,36,100,64.0,425.6,0.75,3,768.0,Credit Card,2025-09-12,14,Friday,September,0,0,64,Regular,Vasant Kunj,Delhi,4,Fleet,Faridabad,SUV,Hyundai Ioniq 5,100
49408,CU02908,V03043,S013,C0084,AC,2025-08-10 09:26:00,2025-08-10 09:39:01.631515986,48,74,1.04,13.0,0.35,3,12.48,UPI,2025-08-10,9,Sunday,August,1,1,26,Regular,Indirapuram,Noida,8,Individual,Faridabad,Two-Wheeler,Ather 450X,4
46464,CU01788,V02213,S005,C0029,AC,2025-03-13 11:31:00,2025-03-13 11:47:51.667491658,13,80,1.34,16.9,0.76,5,16.08,UPI,2025-03-13,11,Thursday,March,0,0,67,Regular,Rajouri Garden,Delhi,9,Individual,Noida,Two-Wheeler,Ola S1,2
59731,CU03371,V03164,S003,C0018,DC,2025-01-12 09:11:00,2025-01-12 09:19:00.000000000,31,90,1.18,8.0,0.45,2,18.88,Wallet,2025-01-12,9,Sunday,January,1,1,59,Regular,Sector 18,Noida,7,Fleet,Delhi,Two-Wheeler,Ola S1,2
56443,CU03701,V07147,S001,C0006,AC,2025-05-26 14:51:00,2025-05-26 17:56:20.013222907,26,74,57.6,185.3,0.77,3,691.2,Credit Card,2025-05-26,14,Monday,May,0,0,48,Regular,Connaught Place,Gurgaon,6,Individual,Gurgaon,Commercial Van,Mahindra Treo,120
41298,CU03114,V06234,S004,C0019,AC,2025-02-09 02:43:00,2025-02-09 04:07:46.075910235,32,80,26.4,84.8,0.45,3,316.8,UPI,2025-02-09,2,Sunday,February,1,0,48,Regular,DLF Phase 3,Gurgaon,7,Individual,Gurgaon,Sedan,BYD Seal,55
60142,CU04562,V00852,S011,C0074,AC,2025-12-18 15:40:00,2025-12-18 21:42:40.216853514,16,45,34.8,362.7,0.8,1,417.6,Credit Card,2025-12-18,15,Thursday,December,0,0,29,Regular,Vasant Kunj,Delhi,4,Individual,Gurgaon,Commercial Van,Tata Ace EV,120
44829,CU03652,V06817,S014,C0096,DC,2025-08-24 11:48:00,2025-08-24 12:09:59.949239943,12,42,12.0,22.0,0.3,1,192.0,UPI,2025-08-24,11,Sunday,August,1,0,30,Regular,Lajpat Nagar,Delhi,6,Fleet,Noida,Hatchback,Tata Tiago EV,40
17693,CU00112,V03897,S020,C0125,DC_FAST,2025-09-02 17:45:00,2025-09-02 17:53:00.000000000,13,65,1.56,8.0,0.37,2,31.2,UPI,2025-09-02,17,Tuesday,September,0,0,52,Regular,Sohna Road,Delhi,7,Individual,Delhi,Two-Wheeler,Ola S1,3
31505,CU00050,V05239,S009,C0064,AC,2025-10-30 07:43:00,2025-10-30 08:02:42.517119586,46,96,1.5,19.7,0.63,2,18.0,Wallet,2025-10-30,7,Thursday,October,0,0,50,Regular,Dwarka Sector 21,Gurgaon,7,Individual,Gurgaon,Two-Wheeler,Ather 450X,3
47050,CU03327,V02318,S005,C0027,DC,2025-05-11 08:29:00,2025-05-11 10:11:25.504576577,10,76,39.6,102.4,0.43,4,633.6,UPI,2025-05-11,8,Sunday,May,1,1,66,Regular,Rajouri Garden,Delhi,9,Individual,Ghaziabad,Sedan,BYD Seal,60
22288,CU02877,V00991,S016,C0107,DC,2025-09-01 17:55:00,2025-09-01 18:34:34.831156130,55,90,21.0,39.6,0.86,3,336.0,Debit Card,2025-09-01,17,Monday,September,0,0,35,Regular,Greater Kailash,Delhi,4,Individual,Faridabad,Commercial Van,Mahindra Treo,60
25809,CU02511,V04771,S014,C0092,AC,2025-05-19 10:34:00,2025-05-19 16:57:47.802740872,12,48,36.0,383.8,0.82,6,432.0,Credit Card,2025-05-19,10,Monday,May,0,0,36,Regular,Lajpat Nagar,Delhi,6,Individual,Gurgaon,SUV,Tata Nexon EV,100
23755,CU02433,V03899,S004,C0024,DC_FAST,2025-02-14 07:59:00,2025-02-14 08:16:38.425691556,6,42,19.2,17.6,0.74,3,576.0,Debit Card,2025-02-14,7,Friday,February,0,0,36,Regular,DLF Phase 3,Gurgaon,7,Fleet,Delhi,Commercial Van,Mahindra Treo,80
23458,CU00641,V00895,S001,C0005,AC,2025-03-20 08:18:00,2025-03-20 12:56:06.040998169,37,73,28.8,278.1,0.29,5,345.6,UPI,2025-03-20,8,Thursday,March,0,1,36,Regular,Connaught Place,Gurgaon,6,Individual,Faridabad,Commercial Van,Tata Ace EV,80
52079,CU01250,V02451,S003,C0014,AC,2025-09-28 17:14:00,2025-09-28 20:24:28.116257956,47,100,29.15,190.5,0.77,6,349.8,UPI,2025-09-28,17,Sunday,September,1,0,53,Regular,Sector 18,Noida,7,Fleet,Delhi,Sedan,MG5,55
26834,CU03321,V06808,S013,C0083,DC_FAST,2025-03-27 22:07:00,2025-03-27 22:48:23.170748790,7,63,56.0,41.4,0.81,7,1120.0,Debit Card,2025-03-27,22,Thursday,March,0,0,56,Regular,Indirapuram,Noida,8,Individual,Noida,SUV,Hyundai Ioniq 5,100
67863,CU04786,V03845,S018,C0117,AC,2025-04-14 09:51:00,2025-04-14 12:50:09.921020893,17,59,29.4,179.2,0.39,2,352.8,UPI,2025-04-14,9,Monday,April,0,1,42,Regular,Sector 137,Gurgaon,7,Fleet,Gurgaon,SUV,Tata Nexon EV,70
30515,CU01077,V02144,S013,C0090,DC,2025-07-19 10:48:00,2025-07-19 10:56:00.000000000,58,92,0.68,8.0,0.66,3,10.88,Debit Card,2025-07-19,10,Saturday,July,1,0,34,Regular,Indirapuram,Noida,8,Individual,Faridabad,Two-Wheeler,Ather 450X,2
64305,CU00488,V02388,S003,C0018,DC,2025-11-30 21:38:00,2025-11-30 22:20:35.308101039,57,100,15.05,42.6,0.58,4,240.8,UPI,2025-11-30,21,Sunday,November,1,0,43,Regular,Sector 18,Noida,7,Fleet,Faridabad,Hatchback,MG Comet,35
27604,CU00803,V03720,S012,C0079,DC,2025-12-01 19:22:00,2025-12-01 20:15:06.124633463,25,70,22.5,53.1,0.8,3,360.0,Debit Card,2025-12-01,19,Monday,December,0,1,45,Regular,Golf Course Road,Ghaziabad,6,Individual,Noida,Sedan,MG5,50
33296,CU02084,V06481,S006,C0042,DC_FAST,2025-02-20 20:41:00,2025-02-20 20:56:10.884118376,23,52,23.2,15.2,0.69,4,464.0,Credit Card,2025-02-20,20,Thursday,February,0,1,29,Regular,Karol Bagh,Delhi,9,Individual,Faridabad,Commercial Van,Mahindra Treo,80
66659,CU02738,V05817,S014,C0094,DC_FAST,2025-11-10 12:45:00,2025-11-10 13:06:45.301618229,5,37,22.4,21.8,0.34,5,448.0,UPI,2025-11-10,12,Monday,November,0,0,32,Regular,Lajpat Nagar,Delhi,6,Individual,Gurgaon,SUV,Tata Nexon EV,70
62910,CU01757,V01245,S002,C0010,DC,2025-10-08 03:49:00,2025-10-08 04:09:15.355518874,6,37,17.05,20.3,0.78,3,272.8,Debit Card,2025-10-08,3,Wednesday,October,0,0,31,Regular,Cyber Hub,Ghaziabad,5,Individual,Noida,Sedan,MG5,55
50668,CU00875,V07596,S001,C0005,AC,2025-08-18 19:58:00,2025-08-18 20:06:00.000000000,14,39,0.5,8.0,0.63,1,6.0,UPI,2025-08-18,19,Monday,August,0,1,25,Regular,Connaught Place,Gurgaon,6,Individual,Delhi,Two-Wheeler,Ola S1,2
19394,CU04313,V05591,S008,C0053,AC,2025-12-25 16:15:00,2025-12-25 18:57:06.343565010,9,42,16.5,162.1,0.37,3,198.0,Credit Card,2025-12-25,16,Thursday,December,0,0,33,Regular,Sector 62,Faridabad,6,Individual,Ghaziabad,Sedan,MG5,50
48001,CU01612,V07915,S010,C0071,DC_FAST,2025-04-16 19:32:00,2025-04-16 19:40:00.000000000,24,65,12.3,8.0,0.8,3,246.0,Wallet,2025-04-16,19,Wednesday,April,0,1,41,Regular,Saket,Noida,7,Individual,Noida,Hatchback,Tata Tiago EV,30
67858,CU00963,V01176,S014,C0092,AC,2025-03-24 10:57:00,2025-03-24 15:01:29.512713609,14,59,27.0,244.5,0.21,3,324.0,Debit Card,2025-03-24,10,Monday,March,0,0,45,Regular,Lajpat Nagar,Delhi,6,Individual,Ghaziabad,Commercial Van,Tata Ace EV,60
44544,CU03133,V06698,S010,C0072,DC,2025-05-26 17:37:00,2025-05-26 18:15:17.251516930,9,50,22.55,38.3,0.84,2,360.8,Credit Card,2025-05-26,17,Monday,May,0,0,41,Regular,Saket,Noida,7,Individual,Gurgaon,Sedan,BYD Seal,55
48184,CU03675,V07721,S020,C0129,AC,2025-02-18 19:30:00,2025-02-19 00:01:11.719707152,42,96,27.0,271.2,0.8,4,324.0,Wallet,2025-02-18,19,Tuesday,February,0,1,54,Regular,Sohna Road,Delhi,7,Individual,Noida,Sedan,BYD Seal,50
