station_id,date,electricity_consumed_kwh,electricity_cost_inr
S008,2025-02-20,92.9,789.65
S008,2025-02-21,133.95,1138.57
S008,2025-02-22,256.12,2177.02
S008,2025-02-23,23.45,199.32
S008,2025-02-24,101.77,865.04
S008,2025-02-25,189.54,1611.09
S008,2025-02-26,93.13,791.6
S008,2025-02-27,63.5,539.75
S008,2025-02-28,179.63,1526.86
S008,2025-03-01,44.98,382.33
S008,2025-03-02,212.98,1810.33
S008,2025-03-03,243.71,2071.54
S008,2025-03-04,74.63,634.36
S008,2025-03-05,119.47,1015.5
S008,2025-03-06,150.27,1277.3
S008,2025-03-07,148.11,1258.94
S008,2025-03-08,28.05,238.42
S008,2025-03-09,156.61,1331.19
S008,2025-03-10,53.88,457.98
S008,2025-03-11,142.16,1208.36
S008,2025-03-12,76.13,647.1
S008,2025-03-13,93.94,798.49
S008,2025-03-14,80.31,682.64
S008,2025-03-15,35.01,297.58
S008,2025-03-16,59.41,504.98
S008,2025-03-17,221.15,1879.78
S008,2025-03-18,18.39,156.32
S008,2025-03-19,90.94,772.99
S008,2025-03-20,126.02,1071.17
S008,2025-03-21,85.87,729.9
S008,2025-03-22,227.3,1932.05
S008,2025-03-23,241.89,2056.06
S008,2025-03-24,138.7,1178.95
S008,2025-03-25,175.62,1492.77
S008,2025-03-26,72.19,613.62
S008,2025-03-27,85.44,726.24
S008,2025-03-28,35.8,304.3
S008,2025-03-29,137.55,1169.18
S008,2025-03-30,113.5,964.75
S008,2025-03-31,66.92,568.82
S008,2025-04-01,79.89,679.06
S008,2025-04-02,31.29,265.96
S008,2025-04-03,111.28,945.88
S008,2025-04-04,260.21,2211.78
S008,2025-04-05,178.92,1520.82
S008,2025-04-06,209.19,1778.12
S008,2025-04-07,295.75,2513.88
S008,2025-04-08,266.82,2267.97
S008,2025-04-09,148.56,1262.76
S008,2025-04-10,153.11,1301.44
S008,2025-04-11,139.75,1187.88
S008,2025-04-12,147.77,1256.04
S008,2025-04-13,108.98,926.33
S008,2025-04-14,69.59,591.52
S008,2025-04-15,31.88,270.98
S008,2025-04-16,75.92,645.32
S008,2025-04-17,181.39,1541.81
S008,2025-04-18,198.71,1689.04
S008,2025-04-19,231.01,1963.58
S008,2025-04-20,64.82,550.97
S008,2025-04-21,210.32,1787.72
S008,2025-04-22,134.62,1144.27
S008,2025-04-23,247.62,2104.77
S008,2025-04-24,125.36,1065.56
S008,2025-04-25,97.25,826.62
S008,2025-04-26,29.66,252.11
S008,2025-04-27,85.3,725.05
S008,2025-04-28,60.13,511.1
S008,2025-04-29,100.1,850.85
S008,2025-04-30,105.82,899.47
S008,2025-05-01,122.82,1043.97
S008,2025-05-02,177.44,1508.24
S008,2025-05-03,180.85,1537.22
S008,2025-05-04,82.09,697.76
S008,2025-05-05,291.72,2479.62
S008,2025-05-06,117.7,1000.45
S008,2025-05-07,261.09,2219.26
S008,2025-05-08,203.46,1729.41
S008,2025-05-09,101.8,865.3
S008,2025-05-10,132.4,1125.4
S008,2025-05-11,159.96,1359.66
S008,2025-05-12,101.43,862.16
S008,2025-05-13,140.61,1195.19
S008,2025-05-14,162.04,1377.34
S008,2025-05-15,61.13,519.6
S008,2025-05-16,151.41,1286.98
S008,2025-05-17,176.34,1498.89
S008,2025-05-18,117.47,998.5
S008,2025-05-19,206.47,1755.0
S008,2025-05-20,141.72,1204.62
S008,2025-05-21,252.62,2147.27
S008,2025-05-22,94.36,802.06
S008,2025-05-23,67.51,573.84
S008,2025-05-24,174.1,1479.85
S008,2025-05-25,91.06,774.01
S008,2025-05-26,327.32,2782.22
S008,2025-05-27,227.39,1932.81
S008,2025-05-28,251.16,2134.86
S008,2025-05-29,163.6,1390.6
S008,2025-05-30,105.12,893.52
S008,2025-05-31,184.74,1570.29
S008,2025-06-01,151.46,1287.41
S008,2025-06-02,109.24,928.54
S008,2025-06-03,170.86,1452.31
S008,2025-06-04,310.87,2642.4
S008,2025-06-05,48.88,415.48
S008,2025-06-06,121.5,1032.75
S008,2025-06-07,254.72,2165.12
S008,2025-06-08,291.74,2479.79
S008,2025-06-09,141.66,1204.11
S008,2025-06-10,206.48,1755.08
S008,2025-06-11,3.36,28.56
S008,2025-06-12,83.24,707.54
S008,2025-06-13,196.34,1668.89
S008,2025-06-14,151.65,1289.03
S008,2025-06-15,232.13,1973.1
S008,2025-06-16,240.35,2042.98
S008,2025-06-17,154.82,1315.97
S008,2025-06-18,159.36,1354.56
S008,2025-06-19,121.36,1031.56
S008,2025-06-20,121.71,1034.53
S008,2025-06-21,373.2,3172.2
S008,2025-06-22,157.79,1341.22
S008,2025-06-23,190.01,1615.08
S008,2025-06-24,30.75,261.38
S008,2025-06-25,124.87,1061.4
S008,2025-06-26,99.9,849.15
S008,2025-06-27,131.89,1121.06
S008,2025-06-28,53.05,450.92
S008,2025-06-29,144.23,1225.96
S008,2025-06-30,109.71,932.54
S008,2025-07-01,103.26,877.71
S008,2025-07-02,300.82,2556.97
S008,2025-07-03,230.91,1962.74
S008,2025-07-04,282.62,2402.27
S008,2025-07-05,150.14,1276.19
S008,2025-07-06,217.05,1844.93
S008,2025-07-07,280.53,2384.5
S008,2025-07-08,71.84,610.64
S008,2025-07-09,214.15,1820.28
S008,2025-07-10,205.13,1743.6
S008,2025-07-11,279.27,2373.8
S008,2025-07-12,188.24,1600.04
S008,2025-07-13,144.54,1228.59
S008,2025-07-14,229.36,1949.56
S008,2025-07-15,388.44,3301.74
S008,2025-07-16,185.66,1578.11
S008,2025-07-17,196.76,1672.46
S008,2025-07-18,258.13,2194.1
S008,2025-07-19,110.12,936.02
S008,2025-07-20,205.91,1750.24
S008,2025-07-21,170.61,1450.19
S008,2025-07-22,209.11,1777.44
S008,2025-07-23,135.65,1153.03
S008,2025-07-24,230.72,1961.12
S008,2025-07-25,140.46,1193.91
S008,2025-07-26,179.26,1523.71
S008,2025-07-27,152.98,1300.33
S008,2025-07-28,298.9,2540.65
S008,2025-07-29,313.02,2660.67
S008,2025-07-30,170.64,1450.44
S008,2025-07-31,114.06,969.51
S008,2025-08-01,195.6,1662.6
S008,2025-08-02,370.64,3150.44
S008,2025-08-03,293.46,2494.41
S008,2025-08-04,257.01,2184.58
S008,2025-08-05,141.0,1198.5
S008,2025-08-06,192.94,1639.99
S008,2025-08-07,283.96,2413.66
S008,2025-08-08,124.08,1054.68
S008,2025-08-09,196.19,1667.62
S008,2025-08-10,185.51,1576.84
S008,2025-08-11,86.18,732.53
S008,2025-08-12,138.44,1176.74
S008,2025-08-13,222.03,1887.26
S008,2025-08-14,178.42,1516.57
S008,2025-08-15,176.01,1496.08
S008,2025-08-16,267.67,2275.2
S008,2025-08-17,233.96,1988.66
S008,2025-08-18,191.74,1629.79
S008,2025-08-19,230.39,1958.31
S008,2025-08-20,281.95,2396.57
S008,2025-08-21,127.71,1085.53
S008,2025-08-22,191.02,1623.67
S008,2025-08-23,94.84,806.14
S008,2025-08-24,90.91,772.74
S008,2025-08-25,222.9,1894.65
S008,2025-08-26,173.48,1474.58
S008,2025-08-27,219.39,1864.81
S008,2025-08-28,341.09,2899.26
S008,2025-08-29,93.52,794.92
S008,2025-08-30,292.99,2490.42
S008,2025-08-31,237.51,2018.84
S008,2025-09-01,165.15,1403.78
S008,2025-09-02,154.87,1316.4
S008,2025-09-03,173.33,1473.3
S008,2025-09-04,153.36,1303.56
S008,2025-09-05,120.35,1022.97
S008,2025-09-06,258.7,2198.95
S008,2025-09-07,36.74,312.29
S008,2025-09-08,346.32,2943.72
S008,2025-09-09,332.09,2822.76
S008,2025-09-10,160.81,1366.88
S008,2025-09-11,162.77,1383.54
S008,2025-09-12,179.48,1525.58
S008,2025-09-13,253.52,2154.92
S008,2025-09-14,247.08,2100.18
S008,2025-09-15,172.39,1465.31
S008,2025-09-16,209.31,1779.14
S008,2025-09-17,162.24,1379.04
S008,2025-09-18,173.74,1476.79
S008,2025-09-19,227.87,1936.9
S008,2025-09-20,307.73,2615.7
S008,2025-09-21,307.66,2615.11
S008,2025-09-22,171.0,1453.5
S008,2025-09-23,138.67,1178.7
S008,2025-09-24,269.48,2290.58
S008,2025-09-25,263.02,2235.67
S008,2025-09-26,151.76,1289.96
S008,2025-09-27,109.16,927.86
S008,2025-09-28,390.44,3318.74
S008,2025-09-29,145.0,1232.5
S008,2025-09-30,342.53,2911.5
S008,2025-10-01,200.15,1701.28
S008,2025-10-02,123.22,1047.37
S008,2025-10-03,235.41,2000.98
S008,2025-10-04,142.58,1211.93
S008,2025-10-05,112.35,954.97
S008,2025-10-06,94.36,802.06
S008,2025-10-07,297.71,2530.54
S008,2025-10-08,272.03,2312.25
S008,2025-10-09,263.17,2236.95
S008,2025-10-10,97.93,832.41
S008,2025-10-11,264.04,2244.34
S008,2025-10-12,118.93,1010.91
S008,2025-10-13,310.81,2641.88
S008,2025-10-14,320.13,2721.1
S008,2025-10-15,333.1,2831.35
S008,2025-10-16,273.84,2327.64
S008,2025-10-17,236.2,2007.7
S008,2025-10-18,230.65,1960.52
S008,2025-10-19,179.38,1524.73
S008,2025-10-20,235.22,1999.37
S008,2025-10-21,181.86,1545.81
S008,2025-10-22,317.61,2699.68
S008,2025-10-23,197.57,1679.34
S008,2025-10-24,205.42,1746.07
S008,2025-10-25,236.7,2011.95
S008,2025-10-26,326.19,2772.62
S008,2025-10-27,340.08,2890.68
S008,2025-10-28,485.45,4126.32
S008,2025-10-29,223.35,1898.48
S008,2025-10-30,171.55,1458.18
S008,2025-10-31,184.91,1571.74
S008,2025-11-01,175.17,1488.94
S008,2025-11-02,180.59,1535.02
S008,2025-11-03,236.67,2011.7
S008,2025-11-04,403.12,3426.52
S008,2025-11-05,136.89,1163.56
S008,2025-11-06,362.66,3082.61
S008,2025-11-07,289.47,2460.5
S008,2025-11-08,316.22,2687.87
S008,2025-11-09,378.88,3220.48
S008,2025-11-10,194.47,1653.0
S008,2025-11-11,59.1,502.35
S008,2025-11-12,285.81,2429.39
S008,2025-11-13,356.11,3026.94
S008,2025-11-14,366.93,3118.9
S008,2025-11-15,124.54,1058.59
S008,2025-11-16,315.81,2684.38
S008,2025-11-17,186.77,1587.54
S008,2025-11-18,187.07,1590.1
S008,2025-11-19,418.91,3560.74
S008,2025-11-20,98.64,838.44
S008,2025-11-21,301.5,2562.75
S008,2025-11-22,50.54,429.59
S008,2025-11-23,82.97,705.24
S008,2025-11-24,407.74,3465.79
S008,2025-11-25,431.71,3669.54
S008,2025-11-26,247.26,2101.71
S008,2025-11-27,266.31,2263.64
S008,2025-11-28,310.75,2641.38
S008,2025-11-29,309.5,2630.75
S008,2025-11-30,282.82,2403.97
S008,2025-12-01,248.7,2113.95
S008,2025-12-02,266.36,2264.06
S008,2025-12-03,168.79,1434.72
S008,2025-12-04,290.32,2467.72
S008,2025-12-05,209.17,1777.94
S008,2025-12-06,90.29,767.46
S008,2025-12-07,174.62,1484.27
S008,2025-12-08,211.73,1799.7
S008,2025-12-09,310.69,2640.86
S008,2025-12-10,188.57,1602.84
S008,2025-12-11,235.93,2005.4
S008,2025-12-12,322.86,2744.31
S008,2025-12-13,283.19,2407.11
S008,2025-12-14,375.9,3195.15
S008,2025-12-15,234.11,1989.94
S008,2025-12-16,242.65,2062.52
S008,2025-12-17,438.39,3726.32
S008,2025-12-18,172.3,1464.55
S008,2025-12-19,219.4,1864.9
S008,2025-12-20,206.09,1751.76
S008,2025-12-21,243.84,2072.64
S008,2025-12-22,248.75,2114.38
S008,2025-12-23,221.71,1884.54
S008,2025-12-24,311.35,2646.48
S008,2025-12-25,119.99,1019.92
S008,2025-12-26,101.19,860.12
S008,2025-12-27,153.89,1308.06
S008,2025-12-28,355.55,3022.18
S008,2025-12-29,131.03,1113.76
S008,2025-12-30,205.99,1750.92
S008,2025-12-31,207.03,1759.76
S009,2025-01-01,29.72,252.62
S009,2025-01-02,153.38,1303.73
S009,2025-01-03,161.63,1373.86
S009,2025-01-04,131.79,1120.21
S009,2025-01-05,46.45,394.83
S009,2025-01-06,23.58,200.43
S009,2025-01-07,82.61,702.18
S009,2025-01-08,281.19,2390.11
S009,2025-01-09,148.01,1258.08
S009,2025-01-10,52.54,446.59
S009,2025-01-11,61.66,524.11
S009,2025-01-12,133.78,1137.13
S009,2025-01-13,28.44,241.74
S009,2025-01-14,39.06,332.01
S009,2025-01-15,121.12,1029.52
S009,2025-01-16,47.12,400.52
S009,2025-01-17,63.43,539.16
S009,2025-01-18,223.57,1900.34
S009,2025-01-19,67.0,569.5
S009,2025-01-20,42.08,357.68
S009,2025-01-21,81.26,690.71
S009,2025-01-22,14.18,120.53
S009,2025-01-23,70.52,599.42
S009,2025-01-24,66.78,567.63
S009,2025-01-25,109.71,932.54
S009,2025-01-26,66.65,566.53
S009,2025-01-27,29.3,249.05
S009,2025-01-28,19.12,162.52
S009,2025-01-29,67.19,571.12
S009,2025-01-30,51.9,441.15
S009,2025-01-31,58.72,499.12
S009,2025-02-01,38.85,330.22
S009,2025-02-02,232.54,1976.59
S009,2025-02-03,169.19,1438.12
S009,2025-02-04,92.45,785.82
S009,2025-02-05,85.36,725.56
S009,2025-02-06,221.97,1886.74
S009,2025-02-07,194.71,1655.04
S009,2025-02-08,58.83,500.06
S009,2025-02-09,258.21,2194.78
S009,2025-02-10,102.55,871.68
S009,2025-02-11,154.53,1313.5
S009,2025-02-12,139.39,1184.81
S009,2025-02-13,150.86,1282.31
S009,2025-02-14,223.22,1897.37
S009,2025-02-15,68.17,579.45
S009,2025-02-16,108.76,924.46
S009,2025-02-17,53.03,450.76
S009,2025-02-18,162.45,1380.82
S009,2025-02-19,96.25,818.12
S009,2025-02-20,183.33,1558.3
S009,2025-02-21,126.49,1075.16
S009,2025-02-22,88.81,754.88
S009,2025-02-23,105.49,896.66
S009,2025-02-24,97.06,825.01
S009,2025-02-25,123.75,1051.88
S009,2025-02-26,111.29,945.96
S009,2025-02-27,90.37,768.14
S009,2025-02-28,118.6,1008.1
S009,2025-03-01,65.26,554.71
S009,2025-03-02,232.8,1978.8
S009,2025-03-03,162.02,1377.17
S009,2025-03-04,106.96,909.16
S009,2025-03-05,140.32,1192.72
S009,2025-03-06,99.42,845.07
S009,2025-03-07,141.86,1205.81
S009,2025-03-08,132.62,1127.27
S009,2025-03-09,58.96,501.16
S009,2025-03-10,142.66,1212.61
S009,2025-03-11,2.78,23.63
S009,2025-03-12,76.44,649.74
S009,2025-03-13,159.55,1356.18
S009,2025-03-14,85.54,727.09
S009,2025-03-15,190.12,1616.02
S009,2025-03-16,128.89,1095.56
S009,2025-03-17,241.0,2048.5
S009,2025-03-18,92.57,786.84
S009,2025-03-19,135.89,1155.06
S009,2025-03-20,279.3,2374.05
S009,2025-03-21,108.78,924.63
S009,2025-03-22,38.46,326.91
S009,2025-03-23,122.08,1037.68
S009,2025-03-24,128.57,1092.84
S009,2025-03-25,66.03,561.26
S009,2025-03-26,153.78,1307.13
S009,2025-03-27,246.36,2094.06
S009,2025-03-28,53.61,455.68
S009,2025-03-29,0.88,7.48
S009,2025-03-30,71.2,605.2
S009,2025-03-31,128.91,1095.73
S009,2025-04-01,168.16,1429.36
S009,2025-04-02,146.83,1248.06
S009,2025-04-03,137.29,1166.96
S009,2025-04-04,126.73,1077.2
S009,2025-04-05,146.34,1243.89
S009,2025-04-06,125.74,1068.79
S009,2025-04-07,152.3,1294.55
S009,2025-04-08,289.25,2458.62
S009,2025-04-09,158.35,1345.98
S009,2025-04-10,178.73,1519.2
S009,2025-04-11,107.68,915.28
S009,2025-04-12,103.42,879.07
S009,2025-04-13,230.89,1962.56
S009,2025-04-14,184.27,1566.3
S009,2025-04-15,196.88,1673.48
S009,2025-04-16,91.98,781.83
S009,2025-04-17,115.98,985.83
S009,2025-04-18,112.25,954.12
S009,2025-04-19,284.35,2416.98
S009,2025-04-20,103.63,880.86
S009,2025-04-21,115.2,979.2
S009,2025-04-22,179.84,1528.64
S009,2025-04-23,103.09,876.26
S009,2025-04-24,95.81,814.38
S009,2025-04-25,187.77,1596.04
S009,2025-04-26,136.39,1159.31
S009,2025-04-27,266.35,2263.98
S009,2025-04-28,113.34,963.39
S009,2025-04-29,31.0,263.5
S009,2025-04-30,84.74,720.29
S009,2025-05-01,108.27,920.3
S009,2025-05-02,202.2,1718.7
S009,2025-05-03,63.43,539.16
S009,2025-05-04,178.7,1518.95
S009,2025-05-05,220.38,1873.23
S009,2025-05-06,171.21,1455.28
S009,2025-05-07,139.32,1184.22
S009,2025-05-08,108.35,920.97
S009,2025-05-09,141.48,1202.58
S009,2025-05-10,280.4,2383.4
S009,2025-05-11,126.19,1072.62
S009,2025-05-12,121.88,1035.98
S009,2025-05-13,199.16,1692.86
S009,2025-05-14,30.93,262.9
S009,2025-05-15,147.44,1253.24
S009,2025-05-16,269.25,2288.62
S009,2025-05-17,276.28,2348.38
S009,2025-05-18,235.48,2001.58
S009,2025-05-19,91.69,779.36
S009,2025-05-20,145.58,1237.43
S009,2025-05-21,145.56,1237.26
S009,2025-05-22,125.71,1068.53
S009,2025-05-23,202.01,1717.08
S009,2025-05-24,52.01,442.08
S009,2025-05-25,208.01,1768.08
S009,2025-05-26,39.63,336.86
S009,2025-05-27,146.44,1244.74
S009,2025-05-28,41.87,355.9
S009,2025-05-29,250.3,2127.55
S009,2025-05-30,213.18,1812.03
S009,2025-05-31,199.84,1698.64
S009,2025-06-01,158.88,1350.48
S009,2025-06-02,184.44,1567.74
S009,2025-06-03,212.05,1802.43
S009,2025-06-04,240.73,2046.2
S009,2025-06-05,335.91,2855.24
S009,2025-06-06,311.88,2650.98
S009,2025-06-07,188.12,1599.02
S009,2025-06-08,226.84,1928.14
S009,2025-06-09,97.83,831.56
S009,2025-06-10,113.32,963.22
S009,2025-06-11,152.01,1292.08
S009,2025-06-12,138.74,1179.29
S009,2025-06-13,120.2,1021.7
S009,2025-06-14,173.25,1472.62
S009,2025-06-15,166.02,1411.17
S009,2025-06-16,226.26,1923.21
S009,2025-06-17,48.79,414.72
S009,2025-06-18,111.6,948.6
S009,2025-06-19,259.49,2205.66
S009,2025-06-20,184.11,1564.94
S009,2025-06-21,351.75,2989.88
S009,2025-06-22,84.88,721.48
S009,2025-06-23,142.32,1209.72
S009,2025-06-24,81.3,691.05
S009,2025-06-25,161.31,1371.14
S009,2025-06-26,92.53,786.5
S009,2025-06-27,76.49,650.16
S009,2025-06-28,268.02,2278.17
S009,2025-06-29,109.96,934.66
S009,2025-06-30,133.15,1131.78
S009,2025-07-01,51.26,435.71
S009,2025-07-02,200.43,1703.66
S009,2025-07-03,191.57,1628.34
S009,2025-07-04,139.59,1186.52
S009,2025-07-05,46.66,396.61
S009,2025-07-06,291.92,2481.32
S009,2025-07-07,124.83,1061.06
S009,2025-07-08,152.18,1293.53
S009,2025-07-09,167.77,1426.04
S009,2025-07-10,40.33,342.8
S009,2025-07-11,106.15,902.28
S009,2025-07-12,44.57,378.84
S009,2025-07-13,398.58,3387.93
S009,2025-07-14,276.38,2349.23
S009,2025-07-15,280.76,2386.46
S009,2025-07-16,244.42,2077.57
S009,2025-07-17,364.84,3101.14
S009,2025-07-18,139.48,1185.58
S009,2025-07-19,374.36,3182.06
S009,2025-07-20,173.94,1478.49
S009,2025-07-21,117.64,999.94
S009,2025-07-22,116.84,993.14
S009,2025-07-23,188.15,1599.28
S009,2025-07-24,210.83,1792.06
S009,2025-07-25,347.2,2951.2
S009,2025-07-26,161.0,1368.5
S009,2025-07-27,124.4,1057.4
S009,2025-07-28,95.0,807.5
S009,2025-07-29,180.67,1535.7
S009,2025-07-30,108.28,920.38
S009,2025-07-31,91.11,774.44
S009,2025-08-01,54.58,463.93
S009,2025-08-02,167.96,1427.66
S009,2025-08-03,323.29,2747.96
S009,2025-08-04,184.99,1572.42
S009,2025-08-05,59.5,505.75
S009,2025-08-06,126.11,1071.94
S009,2025-08-07,162.21,1378.78
S009,2025-08-08,157.93,1342.4
S009,2025-08-09,157.95,1342.57
S009,2025-08-10,100.26,852.21
S009,2025-08-11,196.61,1671.19
S009,2025-08-12,220.24,1872.04
S009,2025-08-13,176.73,1502.2
S009,2025-08-14,151.78,1290.13
S009,2025-08-15,272.12,2313.02
S009,2025-08-16,266.22,2262.87
S009,2025-08-17,94.07,799.59
S009,2025-08-18,158.31,1345.64
S009,2025-08-19,202.87,1724.4
S009,2025-08-20,166.72,1417.12
S009,2025-08-21,166.66,1416.61
S009,2025-08-22,183.27,1557.8
S009,2025-08-23,81.44,692.24
S009,2025-08-24,153.7,1306.45
S009,2025-08-25,153.17,1301.94
S009,2025-08-26,202.06,1717.51
S009,2025-08-27,381.81,3245.38
S009,2025-08-28,90.27,767.3
S009,2025-08-29,93.7,796.45
S009,2025-08-30,159.55,1356.18
S009,2025-08-31,172.24,1464.04
S009,2025-09-01,277.68,2360.28
S009,2025-09-02,337.62,2869.77
S009,2025-09-03,45.68,388.28
S009,2025-09-04,161.14,1369.69
S009,2025-09-05,76.58,650.93
S009,2025-09-06,202.48,1721.08
S009,2025-09-07,256.97,2184.25
S009,2025-09-08,200.89,1707.56
S009,2025-09-09,319.94,2719.49
S009,2025-09-10,318.68,2708.78
S009,2025-09-11,284.92,2421.82
S009,2025-09-12,221.59,1883.52
S009,2025-09-13,180.15,1531.28
S009,2025-09-14,291.22,2475.37
S009,2025-09-15,94.52,803.42
S009,2025-09-16,117.15,995.78
S009,2025-09-17,111.21,945.28
S009,2025-09-18,95.93,815.41
S009,2025-09-19,310.8,2641.8
S009,2025-09-20,296.3,2518.55
S009,2025-09-21,212.1,1802.85
S009,2025-09-22,296.95,2524.07
S009,2025-09-23,29.81,253.38
S009,2025-09-24,161.15,1369.78
S009,2025-09-25,280.42,2383.57
S009,2025-09-26,356.82,3032.97
S009,2025-09-27,119.64,1016.94
S009,2025-09-28,269.22,2288.37
S009,2025-09-29,258.02,2193.17
S009,2025-09-30,138.8,1179.8
S009,2025-10-01,260.23,2211.96
S009,2025-10-02,97.23,826.46
S009,2025-10-03,217.57,1849.34
S009,2025-10-04,562.46,4780.91
S009,2025-10-05,347.9,2957.15
S009,2025-10-06,131.63,1118.86
S009,2025-10-07,237.45,2018.32
S009,2025-10-08,289.35,2459.48
S009,2025-10-09,110.6,940.1
S009,2025-10-10,335.06,2848.01
S009,2025-10-11,249.69,2122.36
S009,2025-10-12,216.32,1838.72
S009,2025-10-13,438.45,3726.82
S009,2025-10-14,271.08,2304.18
S009,2025-10-15,151.64,1288.94
S009,2025-10-16,273.9,2328.15
S009,2025-10-17,117.18,996.03
S009,2025-10-18,108.16,919.36
S009,2025-10-19,310.9,2642.65
S009,2025-10-20,299.43,2545.16
S009,2025-10-21,193.16,1641.86
S009,2025-10-22,95.66,813.11
S009,2025-10-23,72.71,618.04
S009,2025-10-24,387.8,3296.3
S009,2025-10-25,419.42,3565.07
S009,2025-10-26,88.96,756.16
S009,2025-10-27,48.49,412.16
S009,2025-10-28,305.2,2594.2
S009,2025-10-29,176.68,1501.78
S009,2025-10-30,294.91,2506.74
S009,2025-10-31,243.43,2069.16
S009,2025-11-01,419.73,3567.7
S009,2025-11-02,328.66,2793.61
S009,2025-11-03,270.15,2296.27
S009,2025-11-04,198.01,1683.08
S009,2025-11-05,279.82,2378.47
S009,2025-11-06,168.09,1428.76
S009,2025-11-07,208.35,1770.98
S009,2025-11-08,111.18,945.03
S009,2025-11-09,156.18,1327.53
S009,2025-11-10,190.43,1618.66
S009,2025-11-11,227.8,1936.3
S009,2025-11-12,288.27,2450.3
S009,2025-11-13,232.32,1974.72
S009,2025-11-14,246.71,2097.04
S009,2025-11-15,195.73,1663.7
S009,2025-11-16,155.62,1322.77
S009,2025-11-17,287.26,2441.71
S009,2025-11-18,163.17,1386.94
S009,2025-11-19,161.66,1374.11
S009,2025-11-20,342.82,2913.97
S009,2025-11-21,243.27,2067.8
S009,2025-11-22,433.63,3685.86
S009,2025-11-23,253.9,2158.15
S009,2025-11-24,311.3,2646.05
S009,2025-11-25,390.59,3320.02
S009,2025-11-26,430.85,3662.23
S009,2025-11-27,309.98,2634.83
S009,2025-11-28,157.02,1334.67
S009,2025-11-29,461.54,3923.09
S009,2025-11-30,102.85,874.22
S009,2025-12-01,117.83,1001.56
S009,2025-12-02,291.43,2477.16
S009,2025-12-03,232.16,1973.36
S009,2025-12-04,195.0,1657.5
S009,2025-12-05,525.05,4462.92
S009,2025-12-06,129.56,1101.26
S009,2025-12-07,218.84,1860.14
S009,2025-12-08,187.65,1595.02
S009,2025-12-09,232.87,1979.4
S009,2025-12-10,163.48,1389.58
S009,2025-12-11,94.9,806.65
S009,2025-12-12,208.04,1768.34
S009,2025-12-13,273.31,2323.14
S009,2025-12-14,68.16,579.36
S009,2025-12-15,179.06,1522.01
S009,2025-12-16,278.06,2363.51
S009,2025-12-17,149.64,1271.94
S009,2025-12-18,230.05,1955.43
S009,2025-12-19,286.85,2438.23
S009,2025-12-20,342.53,2911.5
S009,2025-12-21,282.94,2404.99
S009,2025-12-22,376.12,3197.02
S009,2025-12-23,229.36,1949.56
S009,2025-12-24,130.47,1108.99
S009,2025-12-25,301.81,2565.39
S009,2025-12-26,354.8,3015.8
S009,2025-12-27,287.98,2447.83
S009,2025-12-28,222.96,1895.16
S009,2025-12-29,257.01,2184.58
S009,2025-12-30,133.96,1138.66
S009,2025-12-31,130.15,1106.28
S010,2025-01-01,174.55,1483.68
S010,2025-01-02,271.36,2306.56
S010,2025-01-03,90.13,766.1
S010,2025-01-04,69.29,588.96
S010,2025-01-05,196.29,1668.46
S010,2025-01-06,120.88,1027.48
S010,2025-01-07,121.51,1032.84
S010,2025-01-08,309.32,2629.22
S010,2025-01-09,157.78,1341.13
S010,2025-01-10,55.45,471.33
S010,2025-01-11,123.44,1049.24
S010,2025-01-12,79.29,673.96
S010,2025-01-13,157.47,1338.5
S010,2025-01-14,124.34,1056.89
S010,2025-01-15,44.36,377.06
S010,2025-01-16,2.37,20.14
S010,2025-01-17,149.41,1269.98
S010,2025-01-18,119.37,1014.64
S010,2025-01-19,51.44,437.24
S010,2025-01-20,106.45,904.82
S010,2025-01-21,232.86,1979.31
S010,2025-01-22,66.23,562.96
S010,2025-01-23,175.29,1489.96
S010,2025-01-24,268.38,2281.23
S010,2025-01-25,22.58,191.93
S010,2025-01-26,191.75,1629.88
S010,2025-01-27,174.29,1481.46
S010,2025-01-28,68.44,581.74
S010,2025-01-29,119.14,1012.69
S010,2025-01-30,152.77,1298.54
S010,2025-01-31,135.47,1151.49
S010,2025-02-01,228.62,1943.27
S010,2025-02-02,151.47,1287.49
S010,2025-02-03,95.4,810.9
S010,2025-02-04,101.69,864.36
S010,2025-02-05,188.5,1602.25
S010,2025-02-06,179.62,1526.77
S010,2025-02-07,181.52,1542.92
S010,2025-02-08,189.71,1612.54
S010,2025-02-09,73.64,625.94
S010,2025-02-10,114.41,972.48
S010,2025-02-11,204.55,1738.68
S010,2025-02-12,203.14,1726.69
S010,2025-02-13,197.2,1676.2
S010,2025-02-14,122.07,1037.6
S010,2025-02-15,115.11,978.44
S010,2025-02-16,82.75,703.38
S010,2025-02-17,146.66,1246.61
S010,2025-02-18,171.82,1460.47
S010,2025-02-19,102.19,868.62
S010,2025-02-20,306.72,2607.12
S010,2025-02-21,143.1,1216.35
S010,2025-02-22,111.68,949.28
S010,2025-02-23,182.62,1552.27
S010,2025-02-24,177.19,1506.12
S010,2025-02-25,206.31,1753.64
S010,2025-02-26,273.65,2326.02
S010,2025-02-27,180.33,1532.8
S010,2025-02-28,173.28,1472.88
S010,2025-03-01,210.38,1788.23
S010,2025-03-02,83.38,708.73
