queue_id,station_id,date,hour,vehicles_waiting,avg_wait_time_minutes
3269,S004,2025-04-07,12,6,14.6
3270,S004,2025-04-07,15,5,22.6
3271,S004,2025-04-07,18,7,26.4
3272,S004,2025-04-07,21,2,20.4
3273,S004,2025-08-27,0,0,6.4
3274,S004,2025-08-27,3,0,12.4
3275,S004,2025-08-27,6,1,16.2
3276,S004,2025-08-27,9,5,26.4
3277,S004,2025-08-27,12,3,18.1
3278,S004,2025-08-27,15,2,23.2
3279,S004,2025-08-27,18,7,27.2
3280,S004,2025-08-27,21,1,14.8
3281,S004,2025-05-29,0,2,0.5
3282,S004,2025-05-29,3,1,9.0
3283,S004,2025-05-29,6,6,15.6
3284,S004,2025-05-29,9,5,24.2
3285,S004,2025-05-29,12,2,15.5
3286,S004,2025-05-29,15,6,15.8
3287,S004,2025-05-29,18,5,38.2
3288,S004,2025-05-29,21,2,15.0
3289,S004,2025-06-13,0,1,6.4
3290,S004,2025-06-13,3,0,5.9
3291,S004,2025-06-13,6,5,15.5
3292,S004,2025-06-13,9,9,37.3
3293,S004,2025-06-13,12,3,21.5
3294,S004,2025-06-13,15,2,22.1
3295,S004,2025-06-13,18,7,29.1
3296,S004,2025-06-13,21,4,21.1
3297,S004,2025-01-16,0,0,2.9
3298,S004,2025-01-16,3,0,6.9
3299,S004,2025-01-16,6,0,11.0
3300,S004,2025-01-16,9,6,30.5
3301,S004,2025-01-16,12,2,16.7
3302,S004,2025-01-16,15,7,14.3
3303,S004,2025-01-16,18,2,28.0
3304,S004,2025-01-16,21,5,21.1
3305,S004,2025-12-02,0,1,2.2
3306,S004,2025-12-02,3,0,8.4
3307,S004,2025-12-02,6,3,14.5
3308,S004,2025-12-02,9,4,29.7
3309,S004,2025-12-02,12,4,18.3
3310,S004,2025-12-02,15,3,19.6
3311,S004,2025-12-02,18,5,32.7
3312,S004,2025-12-02,21,3,12.4
3313,S004,2025-12-12,0,1,7.6
3314,S004,2025-12-12,3,2,10.7
3315,S004,2025-12-12,6,4,16.5
3316,S004,2025-12-12,9,6,27.1
3317,S004,2025-12-12,12,2,19.4
3318,S004,2025-12-12,15,4,20.5
3319,S004,2025-12-12,18,7,30.9
3320,S004,2025-12-12,21,4,23.7
3321,S004,2025-07-24,0,0,4.9
3322,S004,2025-07-24,3,0,17.0
3323,S004,2025-07-24,6,1,16.3
3324,S004,2025-07-24,9,5,30.2
3325,S004,2025-07-24,12,2,21.2
3326,S004,2025-07-24,15,6,22.5
3327,S004,2025-07-24,18,10,34.0
3328,S004,2025-07-24,21,2,15.1
3329,S004,2025-08-24,0,0,8.3
3330,S004,2025-08-24,3,1,11.9
3331,S004,2025-08-24,6,3,12.8
3332,S004,2025-08-24,9,11,22.8
3333,S004,2025-08-24,12,2,15.3
3334,S004,2025-08-24,15,3,26.1
3335,S004,2025-08-24,18,0,35.9
3336,S004,2025-08-24,21,8,23.6
3337,S004,2025-06-30,0,0,4.5
3338,S004,2025-06-30,3,1,1.6
3339,S004,2025-06-30,6,1,14.0
3340,S004,2025-06-30,9,6,27.1
3341,S004,2025-06-30,12,5,14.3
3342,S004,2025-06-30,15,2,11.5
3343,S004,2025-06-30,18,6,26.7
3344,S004,2025-06-30,21,2,20.2
3345,S004,2025-03-01,0,1,10.3
3346,S004,2025-03-01,3,1,10.5
3347,S004,2025-03-01,6,3,17.2
3348,S004,2025-03-01,9,4,33.2
3349,S004,2025-03-01,12,1,18.7
3350,S004,2025-03-01,15,3,28.4
3351,S004,2025-03-01,18,8,30.9
3352,S004,2025-03-01,21,2,18.7
3353,S004,2025-07-27,0,0,1.7
3354,S004,2025-07-27,3,0,7.9
3355,S004,2025-07-27,6,1,21.6
3356,S004,2025-07-27,9,6,25.3
3357,S004,2025-07-27,12,3,17.7
3358,S004,2025-07-27,15,1,25.2
3359,S004,2025-07-27,18,8,28.0
3360,S004,2025-07-27,21,3,14.1
3361,S004,2025-05-23,0,0,5.7
3362,S004,2025-05-23,3,1,6.6
3363,S004,2025-05-23,6,3,12.0
3364,S004,2025-05-23,9,6,31.7
3365,S004,2025-05-23,12,2,18.8
3366,S004,2025-05-23,15,3,23.7
3367,S004,2025-05-23,18,8,20.9
3368,S004,2025-05-23,21,2,17.9
3369,S004,2025-10-28,0,1,11.6
3370,S004,2025-10-28,3,1,8.1
3371,S004,2025-10-28,6,1,8.2
3372,S004,2025-10-28,9,3,24.9
3373,S004,2025-10-28,12,1,21.4
3374,S004,2025-10-28,15,3,21.6
3375,S004,2025-10-28,18,4,29.4
3376,S004,2025-10-28,21,3,26.4
3377,S004,2025-08-23,0,2,4.0
3378,S004,2025-08-23,3,0,7.6
3379,S004,2025-08-23,6,5,20.4
3380,S004,2025-08-23,9,3,30.7
3381,S004,2025-08-23,12,4,22.5
3382,S004,2025-08-23,15,6,18.9
3383,S004,2025-08-23,18,3,33.5
3384,S004,2025-08-23,21,2,17.9
3385,S004,2025-05-31,0,0,0.1
3386,S004,2025-05-31,3,0,8.9
3387,S004,2025-05-31,6,3,21.5
3388,S004,2025-05-31,9,11,29.9
3389,S004,2025-05-31,12,3,21.9
3390,S004,2025-05-31,15,1,22.7
3391,S004,2025-05-31,18,8,33.8
3392,S004,2025-05-31,21,4,16.2
3393,S004,2025-02-11,0,3,10.4
3394,S004,2025-02-11,3,0,13.0
3395,S004,2025-02-11,6,3,8.9
3396,S004,2025-02-11,9,5,33.6
3397,S004,2025-02-11,12,4,17.9
3398,S004,2025-02-11,15,2,22.7
3399,S004,2025-02-11,18,5,31.2
3400,S004,2025-02-11,21,3,16.6
3401,S004,2025-04-04,0,0,10.0
3402,S004,2025-04-04,3,2,7.4
3403,S004,2025-04-04,6,1,8.4
3404,S004,2025-04-04,9,6,19.2
3405,S004,2025-04-04,12,2,15.0
3406,S004,2025-04-04,15,3,20.3
3407,S004,2025-04-04,18,11,30.3
3408,S004,2025-04-04,21,3,16.2
3409,S004,2025-07-18,0,0,2.3
3410,S004,2025-07-18,3,1,8.5
3411,S004,2025-07-18,6,3,21.5
3412,S004,2025-07-18,9,4,23.3
3413,S004,2025-07-18,12,1,13.7
3414,S004,2025-07-18,15,1,17.3
3415,S004,2025-07-18,18,5,26.2
3416,S004,2025-07-18,21,0,12.9
3417,S004,2025-05-06,0,1,4.6
3418,S004,2025-05-06,3,0,9.8
3419,S004,2025-05-06,6,1,6.9
3420,S004,2025-05-06,9,5,31.2
3421,S004,2025-05-06,12,3,9.4
3422,S004,2025-05-06,15,1,26.6
3423,S004,2025-05-06,18,9,29.2
3424,S004,2025-05-06,21,4,21.3
3425,S004,2025-02-18,0,0,10.0
3426,S004,2025-02-18,3,0,3.6
3427,S004,2025-02-18,6,0,23.0
3428,S004,2025-02-18,9,7,20.6
3429,S004,2025-02-18,12,5,17.3
3430,S004,2025-02-18,15,4,24.5
3431,S004,2025-02-18,18,6,32.4
3432,S004,2025-02-18,21,2,13.8
3433,S004,2025-02-13,0,0,12.8
3434,S004,2025-02-13,3,1,10.5
3435,S004,2025-02-13,6,0,20.0
3436,S004,2025-02-13,9,4,27.9
3437,S004,2025-02-13,12,3,16.6
3438,S004,2025-02-13,15,1,25.0
3439,S004,2025-02-13,18,3,36.5
3440,S004,2025-02-13,21,2,16.1
3441,S004,2025-09-07,0,1,5.6
3442,S004,2025-09-07,3,0,0.6
3443,S004,2025-09-07,6,5,16.8
3444,S004,2025-09-07,9,5,40.0
3445,S004,2025-09-07,12,3,20.2
3446,S004,2025-09-07,15,2,11.2
3447,S004,2025-09-07,18,8,36.8
3448,S004,2025-09-07,21,2,12.0
3449,S004,2025-08-20,0,2,4.9
3450,S004,2025-08-20,3,0,6.8
3451,S004,2025-08-20,6,1,15.2
3452,S004,2025-08-20,9,5,27.2
3453,S004,2025-08-20,12,4,13.5
3454,S004,2025-08-20,15,4,16.3
3455,S004,2025-08-20,18,5,37.0
3456,S004,2025-08-20,21,4,20.5
3457,S004,2025-01-15,0,1,9.1
3458,S004,2025-01-15,3,0,0.0
3459,S004,2025-01-15,6,1,14.4
3460,S004,2025-01-15,9,6,27.0
3461,S004,2025-01-15,12,0,16.9
3462,S004,2025-01-15,15,2,19.4
3463,S004,2025-01-15,18,11,29.0
3464,S004,2025-01-15,21,5,10.0
3465,S004,2025-11-24,0,2,11.0
3466,S004,2025-11-24,3,1,10.6
3467,S004,2025-11-24,6,1,18.0
3468,S004,2025-11-24,9,5,27.5
3469,S004,2025-11-24,12,1,17.3
3470,S004,2025-11-24,15,3,21.2
3471,S004,2025-11-24,18,5,24.6
3472,S004,2025-11-24,21,6,13.5
3473,S004,2025-08-09,0,2,14.4
3474,S004,2025-08-09,3,1,16.2
3475,S004,2025-08-09,6,5,12.0
3476,S004,2025-08-09,9,6,29.1
3477,S004,2025-08-09,12,3,18.6
3478,S004,2025-08-09,15,4,18.9
3479,S004,2025-08-09,18,2,28.4
3480,S004,2025-08-09,21,3,14.3
3481,S004,2025-06-18,0,0,5.8
3482,S004,2025-06-18,3,1,9.0
3483,S004,2025-06-18,6,2,20.7
3484,S004,2025-06-18,9,4,27.7
3485,S004,2025-06-18,12,5,18.2
3486,S004,2025-06-18,15,1,24.2
3487,S004,2025-06-18,18,9,28.0
3488,S004,2025-06-18,21,4,9.8
3489,S004,2025-02-08,0,0,8.2
3490,S004,2025-02-08,3,0,6.7
3491,S004,2025-02-08,6,0,17.2
3492,S004,2025-02-08,9,5,21.2
3493,S004,2025-02-08,12,4,16.7
3494,S004,2025-02-08,15,3,17.8
3495,S004,2025-02-08,18,4,28.2
3496,S004,2025-02-08,21,5,13.1
3497,S004,2025-10-15,0,0,4.1
3498,S004,2025-10-15,3,0,6.9
3499,S004,2025-10-15,6,1,18.1
3500,S004,2025-10-15,9,12,27.4
3501,S004,2025-10-15,12,4,19.9
3502,S004,2025-10-15,15,2,22.3
3503,S004,2025-10-15,18,5,36.1
3504,S004,2025-10-15,21,3,20.1
3505,S004,2025-09-01,0,0,3.4
3506,S004,2025-09-01,3,2,2.8
3507,S004,2025-09-01,6,0,11.4
3508,S004,2025-09-01,9,3,32.7
3509,S004,2025-09-01,12,1,20.1
3510,S004,2025-09-01,15,4,19.7
3511,S004,2025-09-01,18,5,23.3
3512,S004,2025-09-01,21,5,16.8
3513,S004,2025-10-26,0,0,6.2
3514,S004,2025-10-26,3,1,12.2
3515,S004,2025-10-26,6,1,10.3
3516,S004,2025-10-26,9,7,27.6
3517,S004,2025-10-26,12,4,16.0
3518,S004,2025-10-26,15,2,30.7
3519,S004,2025-10-26,18,2,29.3
3520,S004,2025-10-26,21,1,11.7
3521,S004,2025-08-31,0,0,8.3
3522,S004,2025-08-31,3,1,6.7
3523,S004,2025-08-31,6,6,11.8
3524,S004,2025-08-31,9,12,40.7
3525,S004,2025-08-31,12,4,19.7
3526,S004,2025-08-31,15,3,21.9
3527,S004,2025-08-31,18,8,31.4
3528,S004,2025-08-31,21,1,12.6
3529,S004,2025-06-17,0,1,11.2
3530,S004,2025-06-17,3,1,9.3
3531,S004,2025-06-17,6,3,19.5
3532,S004,2025-06-17,9,6,25.7
3533,S004,2025-06-17,12,4,20.9
3534,S004,2025-06-17,15,5,10.7
3535,S004,2025-06-17,18,6,29.7
3536,S004,2025-06-17,21,5,18.2
3537,S004,2025-12-30,0,0,5.8
3538,S004,2025-12-30,3,0,9.7
3539,S004,2025-12-30,6,3,15.6
3540,S004,2025-12-30,9,7,22.4
3541,S004,2025-12-30,12,5,18.2
3542,S004,2025-12-30,15,6,17.5
3543,S004,2025-12-30,18,5,31.3
3544,S004,2025-12-30,21,1,9.9
3545,S004,2025-04-15,0,1,8.2
3546,S004,2025-04-15,3,2,8.6
3547,S004,2025-04-15,6,6,9.9
3548,S004,2025-04-15,9,1,30.4
3549,S004,2025-04-15,12,4,15.9
3550,S004,2025-04-15,15,6,22.4
3551,S004,2025-04-15,18,10,29.0
3552,S004,2025-04-15,21,3,12.7
3553,S004,2025-04-24,0,2,3.8
3554,S004,2025-04-24,3,0,3.8
3555,S004,2025-04-24,6,5,12.8
3556,S004,2025-04-24,9,3,34.6
3557,S004,2025-04-24,12,2,12.7
3558,S004,2025-04-24,15,5,23.3
3559,S004,2025-04-24,18,5,28.8
3560,S004,2025-04-24,21,4,17.1
3561,S004,2025-07-17,0,1,11.7
3562,S004,2025-07-17,3,1,11.0
3563,S004,2025-07-17,6,1,9.1
3564,S004,2025-07-17,9,4,24.0
3565,S004,2025-07-17,12,2,16.9
3566,S004,2025-07-17,15,1,21.2
3567,S004,2025-07-17,18,9,25.6
3568,S004,2025-07-17,21,3,19.7
3569,S004,2025-06-24,0,0,2.3
3570,S004,2025-06-24,3,2,8.8
3571,S004,2025-06-24,6,3,15.2
3572,S004,2025-06-24,9,8,27.6
3573,S004,2025-06-24,12,3,16.0
3574,S004,2025-06-24,15,2,20.3
3575,S004,2025-06-24,18,3,28.7
3576,S004,2025-06-24,21,5,17.9
3577,S004,2025-10-03,0,0,6.2
3578,S004,2025-10-03,3,1,8.2
3579,S004,2025-10-03,6,3,13.4
3580,S004,2025-10-03,9,5,27.5
3581,S004,2025-10-03,12,2,17.2
3582,S004,2025-10-03,15,3,20.2
3583,S004,2025-10-03,18,5,26.1
3584,S004,2025-10-03,21,3,19.8
3585,S004,2025-08-21,0,0,3.9
3586,S004,2025-08-21,3,1,6.9
3587,S004,2025-08-21,6,1,13.5
3588,S004,2025-08-21,9,5,33.3
3589,S004,2025-08-21,12,1,21.0
3590,S004,2025-08-21,15,2,23.1
3591,S004,2025-08-21,18,6,25.6
3592,S004,2025-08-21,21,3,21.5
3593,S004,2025-05-20,0,0,5.2
3594,S004,2025-05-20,3,0,10.5
3595,S004,2025-05-20,6,1,14.3
3596,S004,2025-05-20,9,3,32.1
3597,S004,2025-05-20,12,3,16.2
3598,S004,2025-05-20,15,3,10.4
3599,S004,2025-05-20,18,7,20.4
3600,S004,2025-05-20,21,1,19.2
3601,S004,2025-08-28,0,0,7.7
3602,S004,2025-08-28,3,0,7.9
3603,S004,2025-08-28,6,2,16.7
3604,S004,2025-08-28,9,2,28.7
3605,S004,2025-08-28,12,7,15.3
3606,S004,2025-08-28,15,8,17.4
3607,S004,2025-08-28,18,6,23.1
3608,S004,2025-08-28,21,3,16.3
3609,S004,2025-01-24,0,1,6.4
3610,S004,2025-01-24,3,2,5.4
3611,S004,2025-01-24,6,0,14.4
3612,S004,2025-01-24,9,8,28.1
3613,S004,2025-01-24,12,5,18.9
3614,S004,2025-01-24,15,7,22.9
3615,S004,2025-01-24,18,5,29.2
3616,S004,2025-01-24,21,5,19.5
3617,S004,2025-05-01,0,0,5.4
3618,S004,2025-05-01,3,0,16.4
3619,S004,2025-05-01,6,4,12.8
3620,S004,2025-05-01,9,2,24.2
3621,S004,2025-05-01,12,6,9.6
3622,S004,2025-05-01,15,4,19.4
3623,S004,2025-05-01,18,9,31.1
3624,S004,2025-05-01,21,2,12.6
3625,S004,2025-03-27,0,0,16.3
3626,S004,2025-03-27,3,1,10.9
3627,S004,2025-03-27,6,2,18.3
3628,S004,2025-03-27,9,5,17.3
3629,S004,2025-03-27,12,3,18.8
3630,S004,2025-03-27,15,4,26.3
3631,S004,2025-03-27,18,5,29.0
3632,S004,2025-03-27,21,3,21.3
3633,S004,2025-10-01,0,0,5.6
3634,S004,2025-10-01,3,0,3.7
3635,S004,2025-10-01,6,2,13.8
3636,S004,2025-10-01,9,7,24.6
3637,S004,2025-10-01,12,0,15.6
3638,S004,2025-10-01,15,5,17.7
3639,S004,2025-10-01,18,7,33.0
3640,S004,2025-10-01,21,3,17.7
3641,S004,2025-07-02,0,1,3.3
3642,S004,2025-07-02,3,0,7.8
3643,S004,2025-07-02,6,1,13.3
3644,S004,2025-07-02,9,7,31.9
3645,S004,2025-07-02,12,3,13.5
3646,S004,2025-07-02,15,5,15.5
3647,S004,2025-07-02,18,4,27.8
3648,S004,2025-07-02,21,4,19.8
3649,S004,2025-01-01,0,0,11.8
3650,S004,2025-01-01,3,0,8.9
3651,S004,2025-01-01,6,1,23.6
3652,S004,2025-01-01,9,3,27.1
3653,S004,2025-01-01,12,4,20.3
3654,S004,2025-01-01,15,3,15.7
3655,S004,2025-01-01,18,6,30.3
3656,S004,2025-01-01,21,5,19.1
3657,S004,2025-01-11,0,0,6.4
3658,S004,2025-01-11,3,0,4.5
3659,S004,2025-01-11,6,2,16.5
3660,S004,2025-01-11,9,8,27.2
3661,S004,2025-01-11,12,1,21.9
3662,S004,2025-01-11,15,6,15.4
3663,S004,2025-01-11,18,11,29.6
3664,S004,2025-01-11,21,3,17.9
3665,S004,2025-11-20,0,1,10.1
3666,S004,2025-11-20,3,0,8.5
3667,S004,2025-11-20,6,5,16.0
3668,S004,2025-11-20,9,3,29.0
3669,S004,2025-11-20,12,1,19.8
3670,S004,2025-11-20,15,4,25.3
3671,S004,2025-11-20,18,7,25.9
3672,S004,2025-11-20,21,2,13.0
3673,S004,2025-07-25,0,2,3.0
3674,S004,2025-07-25,3,1,6.5
3675,S004,2025-07-25,6,1,12.2
3676,S004,2025-07-25,9,5,28.2
3677,S004,2025-07-25,12,2,17.5
3678,S004,2025-07-25,15,1,18.0
3679,S004,2025-07-25,18,7,31.0
3680,S004,2025-07-25,21,3,15.2
3681,S004,2025-11-27,0,3,10.2
3682,S004,2025-11-27,3,2,0.4
3683,S004,2025-11-27,6,7,19.3
3684,S004,2025-11-27,9,7,29.5
3685,S004,2025-11-27,12,3,18.2
3686,S004,2025-11-27,15,4,23.3
3687,S004,2025-11-27,18,5,33.8
3688,S004,2025-11-27,21,6,17.5
3689,S004,2025-08-17,0,1,9.3
3690,S004,2025-08-17,3,0,7.6
3691,S004,2025-08-17,6,1,18.1
3692,S004,2025-08-17,9,3,24.0
3693,S004,2025-08-17,12,2,20.5
3694,S004,2025-08-17,15,7,12.7
3695,S004,2025-08-17,18,5,31.1
3696,S004,2025-08-17,21,5,25.7
3697,S004,2025-04-25,0,2,10.3
3698,S004,2025-04-25,3,0,8.5
3699,S004,2025-04-25,6,2,18.3
3700,S004,2025-04-25,9,5,22.1
3701,S004,2025-04-25,12,2,17.8
3702,S004,2025-04-25,15,2,23.7
3703,S004,2025-04-25,18,4,28.6
3704,S004,2025-04-25,21,4,25.0
3705,S004,2025-02-03,0,1,12.5
3706,S004,2025-02-03,3,2,6.7
3707,S004,2025-02-03,6,4,21.7
3708,S004,2025-02-03,9,8,26.4
3709,S004,2025-02-03,12,4,19.0
3710,S004,2025-02-03,15,3,18.3
3711,S004,2025-02-03,18,2,23.8
3712,S004,2025-02-03,21,4,16.8
3713,S004,2025-08-11,0,0,7.0
3714,S004,2025-08-11,3,0,6.8
3715,S004,2025-08-11,6,3,12.8
3716,S004,2025-08-11,9,7,23.2
3717,S004,2025-08-11,12,3,13.6
3718,S004,2025-08-11,15,6,19.8
3719,S004,2025-08-11,18,6,35.3
3720,S004,2025-08-11,21,4,19.8
3721,S004,2025-01-19,0,1,8.9
3722,S004,2025-01-19,3,3,0.0
3723,S004,2025-01-19,6,0,23.6
3724,S004,2025-01-19,9,5,28.6
3725,S004,2025-01-19,12,4,20.2
3726,S004,2025-01-19,15,2,23.0
3727,S004,2025-01-19,18,4,30.4
3728,S004,2025-01-19,21,2,15.2
3729,S004,2025-07-23,0,0,8.8
3730,S004,2025-07-23,3,0,12.7
3731,S004,2025-07-23,6,2,25.5
3732,S004,2025-07-23,9,7,34.8
3733,S004,2025-07-23,12,2,11.0
3734,S004,2025-07-23,15,4,16.4
3735,S004,2025-07-23,18,10,29.4
3736,S004,2025-07-23,21,4,15.4
3737,S004,2025-09-24,0,0,8.1
3738,S004,2025-09-24,3,0,10.2
3739,S004,2025-09-24,6,2,13.6
3740,S004,2025-09-24,9,7,30.5
3741,S004,2025-09-24,12,3,20.6
3742,S004,2025-09-24,15,2,24.9
3743,S004,2025-09-24,18,4,29.5
3744,S004,2025-09-24,21,2,22.9
3745,S004,2025-07-19,0,0,10.5
3746,S004,2025-07-19,3,0,7.8
3747,S004,2025-07-19,6,1,16.4
3748,S004,2025-07-19,9,5,19.6
3749,S004,2025-07-19,12,7,14.6
3750,S004,2025-07-19,15,6,19.9
3751,S004,2025-07-19,18,8,29.9
3752,S004,2025-07-19,21,1,19.1
3753,S004,2025-04-21,0,0,5.2
3754,S004,2025-04-21,3,1,7.9
3755,S004,2025-04-21,6,2,11.5
3756,S004,2025-04-21,9,3,30.1
3757,S004,2025-04-21,12,4,20.3
3758,S004,2025-04-21,15,5,21.9
3759,S004,2025-04-21,18,1,25.3
3760,S004,2025-04-21,21,5,21.9
3761,S004,2025-12-26,0,0,6.5
3762,S004,2025-12-26,3,0,9.8
3763,S004,2025-12-26,6,2,9.8
3764,S004,2025-12-26,9,3,32.6
3765,S004,2025-12-26,12,3,18.5
3766,S004,2025-12-26,15,5,25.3
3767,S004,2025-12-26,18,6,35.3
3768,S004,2025-12-26,21,3,20.1
3769,S004,2025-02-24,0,1,11.2
3770,S004,2025-02-24,3,0,3.9
3771,S004,2025-02-24,6,1,12.9
3772,S004,2025-02-24,9,10,29.2
3773,S004,2025-02-24,12,1,13.4
3774,S004,2025-02-24,15,6,20.7
3775,S004,2025-02-24,18,7,33.0
3776,S004,2025-02-24,21,4,21.0
3777,S004,2025-04-19,0,0,5.4
3778,S004,2025-04-19,3,0,3.9
3779,S004,2025-04-19,6,3,16.5
3780,S004,2025-04-19,9,4,24.6
3781,S004,2025-04-19,12,2,14.3
3782,S004,2025-04-19,15,0,24.2
3783,S004,2025-04-19,18,5,39.7
3784,S004,2025-04-19,21,3,17.2
3785,S004,2025-09-25,0,0,11.9
3786,S004,2025-09-25,3,1,11.7
3787,S004,2025-09-25,6,1,12.9
3788,S004,2025-09-25,9,8,26.0
3789,S004,2025-09-25,12,4,17.2
3790,S004,2025-09-25,15,5,15.7
3791,S004,2025-09-25,18,3,26.5
3792,S004,2025-09-25,21,3,20.6
3793,S004,2025-09-13,0,1,14.2
3794,S004,2025-09-13,3,1,3.3
3795,S004,2025-09-13,6,3,16.5
3796,S004,2025-09-13,9,9,26.7
3797,S004,2025-09-13,12,4,21.6
3798,S004,2025-09-13,15,4,21.4
3799,S004,2025-09-13,18,7,27.6
3800,S004,2025-09-13,21,2,21.7
3801,S004,2025-10-05,0,0,3.7
3802,S004,2025-10-05,3,0,12.4
3803,S004,2025-10-05,6,2,13.5
3804,S004,2025-10-05,9,10,25.3
3805,S004,2025-10-05,12,3,7.4
3806,S004,2025-10-05,15,4,25.6
3807,S004,2025-10-05,18,6,29.8
3808,S004,2025-10-05,21,1,21.4
3809,S004,2025-05-11,0,0,11.8
3810,S004,2025-05-11,3,0,4.0
3811,S004,2025-05-11,6,1,12.5
3812,S004,2025-05-11,9,9,30.7
3813,S004,2025-05-11,12,3,18.7
3814,S004,2025-05-11,15,4,29.8
3815,S004,2025-05-11,18,3,29.3
3816,S004,2025-05-11,21,0,20.1
3817,S004,2025-01-27,0,1,10.5
3818,S004,2025-01-27,3,0,8.8
3819,S004,2025-01-27,6,1,15.4
3820,S004,2025-01-27,9,4,22.7
3821,S004,2025-01-27,12,3,20.1
3822,S004,2025-01-27,15,3,24.1
3823,S004,2025-01-27,18,6,28.8
3824,S004,2025-01-27,21,1,17.9
3825,S004,2025-03-02,0,0,7.8
3826,S004,2025-03-02,3,0,5.0
3827,S004,2025-03-02,6,4,11.1
3828,S004,2025-03-02,9,4,35.6
3829,S004,2025-03-02,12,4,9.3
3830,S004,2025-03-02,15,5,20.9
3831,S004,2025-03-02,18,4,35.3
3832,S004,2025-03-02,21,0,16.5
3833,S004,2025-10-21,0,0,4.0
3834,S004,2025-10-21,3,0,3.9
3835,S004,2025-10-21,6,5,17.4
3836,S004,2025-10-21,9,4,19.3
3837,S004,2025-10-21,12,4,15.6
3838,S004,2025-10-21,15,3,18.3
3839,S004,2025-10-21,18,2,29.6
3840,S004,2025-10-21,21,7,11.1
3841,S005,2025-04-25,0,0,8.6
3842,S005,2025-04-25,3,0,7.9
3843,S005,2025-04-25,6,1,14.6
3844,S005,2025-04-25,9,8,22.3
3845,S005,2025-04-25,12,2,21.3
3846,S005,2025-04-25,15,3,22.7
3847,S005,2025-04-25,18,7,29.2
3848,S005,2025-04-25,21,1,24.6
3849,S005,2025-09-16,0,1,4.0
3850,S005,2025-09-16,3,2,6.1
3851,S005,2025-09-16,6,7,13.0
3852,S005,2025-09-16,9,4,27.3
3853,S005,2025-09-16,12,3,21.8
3854,S005,2025-09-16,15,3,28.7
3855,S005,2025-09-16,18,6,30.3
3856,S005,2025-09-16,21,0,16.8
3857,S005,2025-04-11,0,0,0.7
3858,S005,2025-04-11,3,0,10.0
3859,S005,2025-04-11,6,4,9.7
3860,S005,2025-04-11,9,5,28.7
3861,S005,2025-04-11,12,5,17.9
3862,S005,2025-04-11,15,2,16.9
3863,S005,2025-04-11,18,4,30.3
3864,S005,2025-04-11,21,2,17.5
3865,S005,2025-07-15,0,0,17.8
3866,S005,2025-07-15,3,1,9.2
3867,S005,2025-07-15,6,2,15.4
3868,S005,2025-07-15,9,4,22.2
3869,S005,2025-07-15,12,2,17.7
3870,S005,2025-07-15,15,6,15.9
3871,S005,2025-07-15,18,6,33.0
3872,S005,2025-07-15,21,4,15.7
3873,S005,2025-05-16,0,0,6.0
3874,S005,2025-05-16,3,2,0.0
3875,S005,2025-05-16,6,2,13.2
3876,S005,2025-05-16,9,5,26.2
3877,S005,2025-05-16,12,2,18.1
3878,S005,2025-05-16,15,4,15.5
3879,S005,2025-05-16,18,3,31.3
3880,S005,2025-05-16,21,8,21.3
3881,S005,2025-02-20,0,0,4.3
3882,S005,2025-02-20,3,3,12.7
3883,S005,2025-02-20,6,1,6.9
3884,S005,2025-02-20,9,8,28.3
3885,S005,2025-02-20,12,3,12.8
3886,S005,2025-02-20,15,5,14.0
3887,S005,2025-02-20,18,3,24.0
3888,S005,2025-02-20,21,1,16.1
3889,S005,2025-10-28,0,0,9.0
3890,S005,2025-10-28,3,1,3.6
3891,S005,2025-10-28,6,1,13.1
3892,S005,2025-10-28,9,3,25.1
3893,S005,2025-10-28,12,3,15.7
3894,S005,2025-10-28,15,2,19.9
3895,S005,2025-10-28,18,4,30.5
3896,S005,2025-10-28,21,2,15.0
3897,S005,2025-03-21,0,1,8.8
3898,S005,2025-03-21,3,0,1.9
3899,S005,2025-03-21,6,1,15.1
3900,S005,2025-03-21,9,5,29.6
3901,S005,2025-03-21,12,3,19.8
3902,S005,2025-03-21,15,4,30.3
3903,S005,2025-03-21,18,2,31.0
3904,S005,2025-03-21,21,5,11.3
3905,S005,2025-09-29,0,0,7.5
3906,S005,2025-09-29,3,0,10.9
3907,S005,2025-09-29,6,0,17.1
3908,S005,2025-09-29,9,1,31.7
3909,S005,2025-09-29,12,1,26.7
3910,S005,2025-09-29,15,8,19.7
3911,S005,2025-09-29,18,9,28.1
3912,S005,2025-09-29,21,7,25.1
3913,S005,2025-07-22,0,2,10.5
3914,S005,2025-07-22,3,3,2.1
3915,S005,2025-07-22,6,2,15.7
3916,S005,2025-07-22,9,7,28.6
3917,S005,2025-07-22,12,3,15.9
3918,S005,2025-07-22,15,4,18.7
3919,S005,2025-07-22,18,8,33.2
3920,S005,2025-07-22,21,5,15.1
3921,S005,2025-02-09,0,0,0.3
3922,S005,2025-02-09,3,1,9.1
3923,S005,2025-02-09,6,2,18.4
3924,S005,2025-02-09,9,6,26.3
3925,S005,2025-02-09,12,1,21.6
3926,S005,2025-02-09,15,4,27.5
3927,S005,2025-02-09,18,10,29.5
3928,S005,2025-02-09,21,3,20.4
3929,S005,2025-01-10,0,0,4.1
3930,S005,2025-01-10,3,1,8.9
3931,S005,2025-01-10,6,4,19.6
3932,S005,2025-01-10,9,6,25.2
3933,S005,2025-01-10,12,1,15.4
